Distance_(cm),Plug flow residence time_(sec),Internal surface area per unit distance_(cm),Cross-section area_(cm2),External surface area per unit distance_(cm),Velocity_(cm/sec),Exit mass flow rate_(g/sec),Volumetric heat production rate_(erg/cm3-sec),Surface temperature_(K),Temperature_(K),Pressure_(atm),Mole fraction N2,Mole fraction H,Mole fraction O,Mole fraction OH,Mole fraction HO2,Mole fraction H2,Mole fraction H2O,Mole fraction H2O2,Mole fraction O2,Mole fraction CH,Mole fraction CH2,Mole fraction CH2*,Mole fraction CH3,Mole fraction CH4,Mole fraction HCO,Mole fraction CH2O,Mole fraction CH3O,Mole fraction CH2OH,Mole fraction CH3OH,Mole fraction CO,Mole fraction CO2,Mole fraction C2O,Mole fraction C2H,Mole fraction C2H2,Mole fraction H2CC,Mole fraction C2H3,Mole fraction C2H4,Mole fraction C2H5,Mole fraction C2H6,Mole fraction HCCO,Mole fraction HCCOH,Mole fraction CH2CO,Mole fraction CH3CO,Mole fraction CH2CHO,Mole fraction CH2OCH,Mole fraction CH3CHO,Mole fraction CH2OCH2,Mole fraction C3H3,Mole fraction pC3H4,Mole fraction aC3H4,Mole fraction aC3H5,Mole fraction CH3CCH2,Mole fraction CH3CHCH,Mole fraction C3H6,Mole fraction nC3H7,Mole fraction iC3H7,Mole fraction C3H8,Mole fraction CH2CHCO,Mole fraction C2H3CHO,Mole fraction CH3CHOCH2,Mole fraction CH3CH2CHO,Mole fraction CH3COCH3,Mole fraction C4H2,Mole fraction iC4H3,Mole fraction C4H4,Mole fraction iC4H5,Mole fraction C4H5-2,Mole fraction c-C4H5,Mole fraction C4H6,Mole fraction C4H612,Mole fraction C4H6-2,Mole fraction iC4H7,Mole fraction C4H81,Mole fraction C4H82,Mole fraction iC4H8,Mole fraction C4H10,Mole fraction iC4H10,Mole fraction H2C4O,Mole fraction C4H4O,Mole fraction C2H3CHOCH2,Mole fraction C4H6O23,Mole fraction CH3CHCHCHO,Mole fraction C4H6O25,Mole fraction C5H4O,Mole fraction C5H5OH,Mole fraction C5H5,Mole fraction C5H6,Mole fraction O3,Molecular weight_(g/mole),Mass density_(g/cm3),Unburned hydrocarbons_(ppm),Volatile organic compounds_(ppm)
        8.699999999999999,      0.01295338000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        878.0504000000000,       0.2361721000000000,        314870400.0000000,        454.8043000000000,        454.8043000000000,       0.9997767000000000,       0.1313056000000000,   1.636680000000000E-008,   1.845526000000000E-008,   1.128302000000000E-006,    0.0001406579000000000,     0.001240424000000000,     0.005029627000000000,     0.001493338000000000,       0.7579027000000000,   4.386427000000000E-019,   1.271545000000000E-011,   2.861164000000000E-013,   3.779853000000000E-007,   2.964327000000000E-006,   1.375651000000000E-008,     0.002861100000000000,   5.731836000000000E-007,   7.795439000000000E-013,   1.326943000000000E-006,     0.005216991000000000,     0.002535434000000000,   3.734007000000000E-016,   3.691728000000000E-019,   1.965274000000000E-006,   1.076149000000000E-013,   8.382499000000001E-010,      0.05751985000000000,   1.195320000000000E-007,   4.061910000000000E-007,   1.672184000000000E-010,   8.023743000000000E-015,   8.514558000000000E-005,   3.401922000000000E-011,   9.283564000000001E-009,   9.152174000000000E-014,   8.953655000000000E-009,   2.447543000000000E-009,   6.133442000000000E-014,   1.241694000000000E-012,   5.733133000000000E-010,   6.812288000000000E-010,   3.932534000000000E-014,   2.032797000000000E-014,   5.933937000000000E-008,   2.003856000000000E-011,   3.927015000000000E-014,   3.831750000000000E-008,   6.797413000000000E-009,   3.666517000000000E-010,   3.515210000000000E-013,   1.184334000000000E-030,   1.156144000000000E-007,   3.633747000000000E-017,   5.401512000000000E-019,   2.356459000000000E-013,   1.224869000000000E-012,   2.658260000000000E-020,   6.480890000000000E-017,   5.760124000000000E-009,   1.704089000000000E-015,   5.479776000000000E-018,   3.251403000000000E-017,   9.593305000000000E-009,   2.051065000000000E-010,   1.093683000000000E-014,   3.754533000000000E-009,   6.430058000000000E-015,   4.658568000000000E-017,   3.072946000000000E-021,   9.670538000000001E-015,   7.599212000000000E-019,   1.438852000000000E-012,   2.417634000000000E-015,   2.598165000000000E-019,   1.852776000000000E-019,   1.362959000000000E-019,   4.108209000000000E-017,      0.03465996000000000,        31.70355000000000,    0.0008493142000000000,        115048.4000000000,        118082.1000000000
        9.000000000000000,      0.01329032000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        903.1245000000000,       0.2361722000000000,        338625600.0000000,        467.5111000000000,        467.5111000000000,       0.9997582000000000,       0.1312292000000000,   1.850174000000000E-008,   2.100091000000000E-008,   1.171340000000000E-006,    0.0001539125000000000,     0.001344551000000000,     0.005485232000000000,     0.001621643000000000,       0.7576002000000000,   5.752597000000000E-019,   1.456534000000000E-011,   3.498845000000000E-013,   4.454197000000000E-007,   3.518225000000000E-006,   1.571286000000000E-008,     0.003081378000000000,   6.302096000000000E-007,   9.778254000000001E-013,   1.501163000000000E-006,     0.005689171000000000,     0.002749890000000000,   4.594798000000000E-016,   6.637303000000000E-019,   2.206926000000000E-006,   1.304969000000000E-013,   9.858896000000001E-010,      0.05702022000000000,   1.425931000000000E-007,   5.019583000000000E-007,   1.981594000000000E-010,   1.384883000000000E-014,   9.385812000000000E-005,   3.955200000000000E-011,   1.101051000000000E-008,   1.563907000000000E-013,   1.123454000000000E-008,   4.121962000000000E-009,   7.176402000000000E-014,   1.497489000000000E-012,   6.194438000000000E-010,   7.655181000000000E-010,   5.744837000000000E-014,   3.111995000000000E-014,   7.603173000000000E-008,   2.935956000000000E-011,   5.813185000000000E-014,   4.918819000000000E-008,   8.103910000000000E-009,   4.683169000000000E-010,   4.467889000000000E-013,   8.106619000000000E-030,   1.156715000000000E-007,   5.029918000000000E-017,   8.276696000000000E-019,   3.109480000000000E-013,   1.648719000000000E-012,   5.831985000000000E-020,   8.958992000000000E-017,   7.571654000000001E-009,   2.282318000000000E-015,   7.338954000000000E-018,   5.006338000000000E-017,   1.312087000000000E-008,   2.736691000000000E-010,   1.770659000000000E-014,   4.957694000000000E-009,   1.005675000000000E-014,   7.344198000000001E-017,   7.807926000000001E-021,   1.962011000000000E-014,   2.209651000000000E-018,   2.037137000000000E-012,   4.905027000000000E-015,   5.121176000000000E-019,   3.217850000000000E-019,   2.552098000000000E-019,   7.705753000000000E-017,      0.03392026000000000,        31.68510000000000,    0.0008257340000000000,        114050.6000000000,        117322.3000000000
        9.300000000000001,      0.01361772000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        929.9276000000000,       0.2361728000000000,        363202700.0000000,        481.0769000000000,        481.0769000000000,       0.9997385000000000,       0.1311475000000000,   2.089855000000000E-008,   2.429060000000000E-008,   1.213984000000000E-006,    0.0001685151000000000,     0.001456066000000000,     0.005975426000000000,     0.001760095000000000,       0.7572659000000001,   7.681974000000000E-019,   1.697531000000000E-011,   4.318612000000000E-013,   5.306458000000000E-007,   4.197337000000000E-006,   1.794083000000000E-008,     0.003318533000000000,   6.973098000000000E-007,   1.227905000000000E-012,   1.706156000000000E-006,     0.006197938000000000,     0.002979692000000000,   5.647026000000000E-016,   1.202298000000000E-018,   2.484627000000000E-006,   1.596061000000000E-013,   1.161217000000000E-009,      0.05648246000000000,   1.698336000000000E-007,   6.230383000000000E-007,   2.348607000000000E-010,   2.413599000000000E-014,    0.0001036005000000000,   4.532004000000000E-011,   1.308202000000000E-008,   2.642437000000000E-013,   1.418543000000000E-008,   6.994355000000000E-009,   8.442247000000001E-014,   1.819636000000000E-012,   6.707481000000000E-010,   8.697040000000000E-010,   8.518684000000000E-014,   4.835761000000000E-014,   9.875836000000000E-008,   4.354699000000000E-011,   8.708649000000000E-014,   6.348844000000000E-008,   9.609074000000001E-009,   5.988442000000000E-010,   5.822577000000000E-013,   6.225481000000000E-029,   1.155343000000000E-007,   7.044559000000000E-017,   1.287415000000000E-018,   4.151366000000000E-013,   2.225566000000000E-012,   1.293395000000000E-019,   1.245201000000000E-016,   9.975940000000000E-009,   3.120089000000000E-015,   9.962070000000000E-018,   7.886044000000000E-017,   1.800917000000000E-008,   3.662820000000000E-010,   2.937297000000000E-014,   6.546053000000000E-009,   1.599764000000000E-014,   1.180712000000000E-016,   2.016750000000000E-020,   4.026008000000000E-014,   6.577061000000000E-018,   2.889533000000000E-012,   1.006502000000000E-014,   1.034256000000000E-018,   6.662057000000000E-019,   5.241073000000000E-019,   1.461910000000000E-016,      0.03313215000000000,        31.66538000000000,    0.0008019341000000000,        112976.8000000000,        116505.4000000000
        9.600000000000000,      0.01393552000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        958.4894000000001,       0.2361734000000000,        388360200.0000000,        495.5132000000000,        495.5132000000000,       0.9997175000000000,       0.1310605000000000,   2.356887000000000E-008,   2.879221000000000E-008,   1.255857000000000E-006,    0.0001845589000000000,     0.001575029000000000,     0.006501158000000000,     0.001909446000000000,       0.7568977000000000,   1.053669000000000E-018,   2.029375000000000E-011,   5.404391000000000E-013,   6.418855000000000E-007,   5.040082000000000E-006,   2.047517000000000E-008,     0.003573096000000000,   7.797502000000000E-007,   1.542093000000000E-012,   1.950440000000000E-006,     0.006744886000000000,     0.003224995000000000,   6.925060000000000E-016,   2.188878000000000E-018,   2.803910000000000E-006,   1.977293000000000E-013,   1.368885000000000E-009,      0.05590519000000000,   2.016783000000000E-007,   7.774524000000000E-007,   2.782133000000000E-010,   4.239153000000000E-014,    0.0001144868000000000,   5.135528000000000E-011,   1.556177000000000E-008,   4.388723000000000E-013,   1.806103000000000E-008,   1.193142000000000E-008,   9.997067000000000E-014,   2.232135000000000E-012,   7.284294000000000E-010,   1.002800000000000E-009,   1.282747000000000E-013,   7.635468000000000E-014,   1.301667000000000E-007,   6.564500000000000E-011,   1.321261000000000E-013,   8.245819999999999E-008,   1.125489000000000E-008,   7.657813000000000E-010,   7.864574000000000E-013,   5.047960000000000E-028,   1.152302000000000E-007,   9.985256000000001E-017,   2.043024000000000E-018,   5.603738000000000E-013,   3.004566000000000E-012,   2.915564000000000E-019,   1.737955000000000E-016,   1.314794000000000E-008,   4.360027000000000E-015,   1.373304000000000E-017,   1.275539000000000E-016,   2.476023000000000E-008,   4.910705000000000E-010,   5.008156000000000E-014,   8.627014000000000E-009,   2.597433000000000E-014,   1.931160000000000E-016,   5.274290000000000E-020,   8.327252000000000E-014,   1.986836000000000E-017,   4.077387000000000E-012,   2.081813000000000E-014,   2.763529000000000E-018,  -4.454640000000000E-018,  -2.198336000000000E-018,   2.803489000000000E-016,      0.03229503000000000,        31.64436000000000,    0.0007780374000000000,        111824.5000000000,        115629.8000000000
        9.900000000000000,      0.01424370000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        988.8205000000000,       0.2361723000000000,        413905400.0000000,        510.8216000000000,        510.8216000000000,       0.9996952000000000,       0.1309681000000000,   2.651834000000000E-008,   3.533042000000000E-008,   1.297018000000000E-006,    0.0002021723000000000,     0.001701338000000000,     0.007063034000000000,     0.002070548000000000,       0.7564931000000000,   1.499612000000000E-018,   2.513713000000000E-011,   6.895836000000000E-013,   7.927176000000001E-007,   6.103735000000000E-006,   2.336653000000000E-008,     0.003845335000000000,   8.862057000000000E-007,   1.935700000000000E-012,   2.246750000000000E-006,     0.007331572000000000,     0.003485631000000000,   8.469204000000000E-016,   3.991356000000000E-018,   3.171029000000000E-006,   2.494924000000000E-013,   1.614693000000000E-009,      0.05528739000000000,   2.384257000000000E-007,   9.771658999999999E-007,   3.293153000000000E-010,   7.477316000000001E-014,    0.0001266391000000000,   5.754853000000000E-011,   1.852760000000000E-008,   7.170104000000000E-013,   2.326725000000000E-008,   2.039381000000000E-008,   1.194350000000000E-013,   2.772387000000000E-012,   7.942796000000001E-010,   1.179145000000000E-009,   1.963198000000000E-013,   1.226799000000000E-013,   1.743505000000000E-007,   1.009857000000000E-010,   2.032387000000000E-013,   1.079200000000000E-007,   1.284351000000000E-008,   9.775017999999999E-010,   1.115410000000000E-012,   3.658367000000000E-027,   1.147815000000000E-007,   1.432278000000000E-016,   3.300883000000000E-018,   7.639727000000000E-013,   4.047406000000000E-012,   6.713880000000000E-019,   2.432122000000000E-016,   1.730086000000000E-008,   6.231607000000000E-015,   1.925708000000000E-017,   2.126655000000000E-016,   3.402865000000000E-008,   6.584190000000000E-010,   8.795031000000000E-014,   1.132572000000000E-008,   4.320266000000000E-014,   3.201261000000000E-016,   1.374708000000000E-019,   1.723564000000000E-013,   5.946599000000000E-017,   5.663953000000000E-012,   4.308910000000000E-014,   5.437449000000000E-018,  -2.305643000000000E-017,  -8.556923000000001E-018,   5.226067000000000E-016,      0.03140883000000000,        31.62204000000000,    0.0007541719000000000,        110591.6000000000,        114693.8000000000
        10.20000000000000,      0.01454232000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1020.921000000000,       0.2361713000000000,        439792200.0000000,        526.9980000000001,        526.9980000000001,       0.9996715000000001,       0.1308702000000000,   2.974754000000000E-008,   4.534908000000000E-008,   1.337987000000000E-006,    0.0002215770000000000,     0.001834695000000000,     0.007661510000000000,     0.002244489000000000,       0.7560500000000000,   2.229596000000000E-018,   3.259268000000000E-011,   9.025952000000000E-013,   1.005711000000000E-006,   7.477802000000000E-006,   2.669708000000000E-008,     0.004135205000000000,   1.030704000000000E-006,   2.428591000000000E-012,   2.615140000000000E-006,     0.007959900000000001,     0.003761054000000000,   1.034467000000000E-015,   7.273432000000000E-018,   3.593334000000000E-006,   3.226619000000000E-013,   1.907446000000000E-009,      0.05462813000000000,   2.802059000000000E-007,   1.241537000000000E-006,   3.897135000000000E-010,   1.321068000000000E-013,    0.0001401977000000000,   6.374900000000000E-011,   2.209482000000000E-008,   1.156171000000000E-012,   3.048214000000000E-008,   3.482418000000000E-008,   1.446913000000000E-013,   3.503305000000000E-012,   8.712070000000000E-010,   1.424453000000000E-009,   3.058854000000000E-013,   2.009092000000000E-013,   2.378912000000000E-007,   1.589400000000000E-010,   3.175310000000000E-013,   1.426577000000000E-007,   1.387513000000000E-008,   1.241508000000000E-009,   1.685366000000000E-012,   2.912289000000000E-026,   1.142123000000000E-007,   2.079488000000000E-016,   5.363980000000000E-018,   1.051273000000000E-012,   5.439708000000000E-012,   1.614306000000000E-018,   3.406653000000000E-016,   2.269130000000000E-008,   9.106310000000000E-015,   2.750871000000000E-017,   3.681229000000000E-016,   4.664537000000000E-008,   8.814773000000000E-010,   1.599323000000000E-013,   1.478092000000000E-008,   7.404045000000000E-014,   5.358985000000000E-016,   3.574889000000000E-019,   3.556350000000000E-013,   1.779699000000000E-016,   7.648838999999999E-012,   8.890875000000000E-014,   1.993591000000000E-017,  -3.008332000000000E-017,   1.125244000000000E-017,   8.926263000000000E-016,      0.03047368000000000,        31.59841000000000,    0.0007304587000000000,        109276.5000000000,        113696.3000000000
        10.50000000000000,      0.01483144000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1054.802000000000,       0.2361712000000000,        466363700.0000000,        544.0438000000000,        544.0438000000000,       0.9996466000000001,       0.1307668000000000,   3.325591000000000E-008,   6.131077000000000E-008,   1.381350000000000E-006,    0.0002431875000000000,     0.001974585000000000,     0.008297361000000000,     0.002432869000000000,       0.7555655000000000,   3.483363000000000E-018,   4.454419000000000E-011,   1.220859000000000E-012,   1.317898000000000E-006,   9.308387000000000E-006,   3.062276000000000E-008,     0.004442323000000000,   1.234512000000000E-006,   3.049353000000000E-012,   3.088101000000000E-006,     0.008632940000000000,     0.004050319000000000,   1.266505000000000E-015,   1.326082000000000E-017,   4.080093000000000E-006,   4.308612000000000E-013,   2.261985000000000E-009,      0.05392613000000000,   3.268826000000000E-007,   1.604804000000000E-006,   4.618456000000000E-010,   2.335986000000000E-013,    0.0001553451000000000,   7.231135000000000E-011,   2.645747000000000E-008,   1.835275000000000E-012,   4.089822000000000E-008,   5.931028000000000E-008,   1.788898000000000E-013,   4.540353000000000E-012,   9.640146000000001E-010,   1.776713000000000E-009,   4.875742000000000E-013,   3.375982000000000E-013,   3.318190000000000E-007,   2.569699000000000E-010,   5.062855000000000E-013,   1.910884000000000E-007,   1.337969000000000E-008,   1.562761000000000E-009,   2.748908000000000E-012,   2.403561000000000E-025,   1.135492000000000E-007,   3.060146000000000E-016,   8.783047000000000E-018,   1.460286000000000E-012,   7.291319999999999E-012,   4.141243000000000E-018,   4.768789000000000E-016,   2.963045000000000E-008,   1.360447000000000E-014,   4.010898000000000E-017,   6.672739000000000E-016,   6.363657000000001E-008,   1.176805000000000E-009,   3.038193000000000E-013,   1.913724000000000E-008,   1.319143000000000E-013,   9.040838000000000E-016,   9.282877000000001E-019,   7.307485000000000E-013,   5.329975000000000E-016,   1.000542000000000E-011,   1.826871000000000E-013,   8.863894000000000E-017,  -5.161934000000000E-018,   5.645196000000000E-017,   1.415197000000000E-015,      0.02948924000000000,        31.57346000000000,    0.0007069958000000000,        107877.0000000000,        112635.0000000000
        10.80000000000000,      0.01511119000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1090.523000000000,       0.2361715000000000,        494592100.0000000,        561.9838000000000,        561.9838000000000,       0.9996203000000000,       0.1306578000000000,   3.704843000000000E-008,   8.732914000000001E-008,   1.431908000000000E-006,    0.0002677609000000000,     0.002120264000000000,     0.008972529999999999,     0.002638249000000000,       0.7550355000000000,   5.738024000000000E-018,   6.418821999999999E-011,   1.716557000000000E-012,   1.787662000000000E-006,   1.183842000000000E-005,   3.544133000000000E-008,     0.004765945000000000,   1.528236000000000E-006,   3.843830000000000E-012,   3.718459000000000E-006,     0.009356302000000000,     0.004352084000000000,   1.564922000000000E-015,   2.422977000000000E-017,   4.644270000000000E-006,   5.973150000000000E-013,   2.705583000000000E-009,      0.05317892000000000,   3.779638000000000E-007,   2.131967000000000E-006,   5.501821000000000E-010,   4.135077000000000E-013,    0.0001723542000000000,   8.636179000000000E-011,   3.196024000000000E-008,   2.873644000000000E-012,   5.661672000000000E-008,   1.006387000000000E-007,   2.278987000000000E-013,   6.113922000000000E-012,   1.080630000000000E-009,   2.294505000000000E-009,   8.010447000000000E-013,   5.883413000000000E-013,   4.749473000000000E-007,   4.281191000000000E-010,   8.297847000000000E-013,   2.602812000000000E-007,   1.048019000000000E-008,   1.954028000000000E-009,   4.878957000000000E-012,   2.316920000000000E-024,   1.128121000000000E-007,   4.579831000000000E-016,   1.467205000000000E-017,   2.050182000000000E-012,   9.768240000000001E-012,   1.161930000000000E-017,   6.664994000000000E-016,   3.851366000000000E-008,   2.079395000000000E-014,   5.989112000000001E-017,   1.280823000000000E-015,   8.622417000000000E-008,   1.565465000000000E-009,   6.098048000000000E-013,   2.453433000000000E-008,   2.473749000000000E-013,   1.536182000000000E-015,   2.410433000000000E-018,   1.494157000000000E-012,   1.602183000000000E-015,   1.301007000000000E-011,   3.735392000000000E-013,   4.773870000000000E-016,   1.069401000000000E-016,   3.345370000000000E-016,   1.574824000000000E-015,      0.02845353000000000,        31.54712000000000,    0.0006838377000000000,        106388.6000000000,        111505.3000000000
        11.10000000000000,      0.01538167000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1128.248000000000,       0.2361714000000000,        526503700.0000000,        580.8951000000000,        580.8951000000000,       0.9995926000000001,       0.1305423000000000,   4.115303000000000E-008,   1.302738000000000E-007,   1.498580000000000E-006,    0.0002966300000000000,     0.002270731000000000,     0.009691517000000000,     0.002864841000000000,       0.7544532000000001,   9.914467999999999E-018,   9.697445000000000E-011,   2.515853000000000E-012,   2.504155000000000E-006,   1.547122000000000E-005,   4.169524000000000E-008,     0.005104890000000000,   1.953961000000000E-006,   4.896100000000000E-012,   4.591455000000000E-006,      0.01014031000000000,     0.004664623000000000,   1.976258000000000E-015,   4.479292000000000E-017,   5.305726000000000E-006,   8.623110000000000E-013,   3.290690000000000E-009,      0.05238151000000000,   4.326537000000000E-007,   2.949355000000000E-006,   6.633455000000000E-010,   7.336859000000000E-013,    0.0001916722000000000,   1.088369000000000E-010,   3.926546000000000E-008,   4.511290000000000E-012,   8.131081000000001E-008,   1.700380000000000E-007,   3.027615000000000E-013,   8.705417000000001E-012,   1.233959000000000E-009,   3.071063000000000E-009,   1.368999000000000E-012,   1.080882000000000E-012,   6.990831000000000E-007,   7.324030000000000E-010,   1.409006000000000E-012,   3.613481000000000E-007,   5.621173000000000E-009,   2.489758000000000E-009,   9.395091000000000E-012,   2.302082000000000E-023,   1.120119000000000E-007,   7.012983000000000E-016,   2.509150000000000E-017,   2.917418000000000E-012,   1.315554000000000E-011,   3.579564000000000E-017,   9.300133000000001E-016,   4.987960000000000E-008,   3.258103000000000E-014,   9.203631000000000E-017,   2.624859000000000E-015,   1.158193000000000E-007,   2.075176000000000E-009,   1.297170000000000E-012,   3.109895000000000E-008,   4.919655000000000E-013,   2.631037000000000E-015,   6.209746000000000E-018,   3.035169000000000E-012,   4.766526000000000E-015,   1.882841000000000E-011,   7.587923000000000E-013,   1.149439000000000E-015,   6.283408000000000E-016,   9.087645000000000E-016,  -2.072232000000000E-016,      0.02736119000000000,        31.51925000000000,    0.0006609723000000000,        104802.4000000000,        110298.1000000000
        11.40000000000000,      0.01564301000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1168.348000000000,       0.2361715000000000,        565884000.0000000,        600.9559000000000,        600.9559000000000,       0.9995630000000000,       0.1304192000000000,   4.565134000000000E-008,   2.014986000000000E-007,   1.596967000000000E-006,    0.0003320365000000000,     0.002424691000000000,      0.01046388000000000,     0.003119725000000000,       0.7538066000000000,   1.787060000000000E-017,   1.520989000000000E-010,   3.851707000000000E-012,   3.597958000000000E-006,   2.088383000000000E-005,   5.040027000000000E-008,     0.005457350000000000,   2.569743000000000E-006,   6.371335000000000E-012,   5.845075000000000E-006,      0.01100388000000000,     0.004985862000000000,   2.600275000000000E-015,   8.461016000000000E-017,   6.097821000000000E-006,   1.298241000000000E-012,   4.119380000000000E-009,      0.05152401000000000,   4.898582000000000E-007,   4.309695000000000E-006,   8.182684000000000E-010,   1.311784000000000E-012,    0.0002140874000000000,   1.057622000000000E-010,   4.966607000000000E-008,   7.143312000000000E-012,   1.211230000000000E-007,   2.865454000000000E-007,   4.256554000000000E-013,   1.339247000000000E-011,   1.450013000000000E-009,   4.305679000000000E-009,   2.451470000000000E-012,   2.120971000000000E-012,   1.057981000000000E-006,   1.278727000000000E-009,   2.492855000000000E-012,   5.113589000000000E-007,   2.403177000000000E-009,   3.469497000000000E-009,   1.949659000000000E-011,   2.282679000000000E-022,   1.111463000000000E-007,   1.111978000000000E-015,   4.474435000000000E-017,   4.232566000000000E-012,   1.796815000000000E-011,   1.188415000000000E-016,   1.298327000000000E-015,   6.454663000000000E-008,   5.263121000000000E-014,   1.472498000000000E-016,   5.783100000000000E-015,   1.540091000000000E-007,   2.745115000000000E-009,   2.929076000000000E-012,   3.895281000000000E-008,   1.044238000000000E-012,   4.566619000000000E-015,   1.593657000000000E-017,   6.145813000000000E-012,   1.408215000000000E-014,   2.468584000000000E-011,   1.536453000000000E-012,   2.585956000000000E-015,   1.034897000000000E-015,  -1.567062000000000E-016,  -3.185640000000000E-015,      0.02620054000000000,        31.48953000000000,    0.0006382866000000001,        103100.1000000000,        108995.3000000000
        11.70000000000000,      0.01589521000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1211.565000000000,       0.2361717000000000,        619612800.0000000,        622.5278000000000,        622.5278000000000,       0.9995312000000000,       0.1302858000000000,   5.075009000000000E-008,   3.208151000000000E-007,   1.754657000000000E-006,    0.0003776788000000000,     0.002580471000000000,      0.01130859000000000,     0.003414870000000000,       0.7530745000000000,   3.355946000000000E-017,   2.459992000000000E-010,   6.184774000000000E-012,   5.259836000000000E-006,   2.922381000000000E-005,   6.345941000000000E-008,     0.005820413000000000,   3.455408000000000E-006,   8.636212000000000E-012,   7.703768999999999E-006,      0.01198104000000000,     0.005313411000000000,   3.670695000000000E-015,   1.672354000000000E-016,   7.080193000000000E-006,   2.046372000000000E-012,   5.397827000000000E-009,      0.05058776000000000,   5.486954000000000E-007,   6.717528000000000E-006,   1.050294000000000E-009,   2.389452000000000E-012,    0.0002410376000000000,   1.328092000000000E-010,   6.578269000000000E-008,   1.155329000000000E-011,   1.870127000000000E-007,   4.836868000000000E-007,   6.435298000000000E-013,   2.271411000000000E-011,   1.769165000000000E-009,   6.137114000000000E-009,   4.648139000000000E-012,   4.489180000000000E-012,   1.639697000000000E-006,   2.261312000000000E-009,   4.629270000000000E-012,   7.355781000000000E-007,   1.764845000000000E-009,   5.734091000000000E-009,   4.329922000000000E-011,   2.510946000000000E-021,   1.101922000000000E-007,   1.867061000000000E-015,   8.515609000000000E-017,   6.327180000000000E-012,   2.528625000000000E-011,   4.271931000000000E-016,   1.823242000000000E-015,   8.388972000000000E-008,   8.864755000000001E-014,   2.510280000000000E-016,   1.383895000000000E-014,   2.025450000000000E-007,   3.636575000000000E-009,   6.997646000000000E-012,   4.827409000000000E-008,   2.369864000000000E-012,   8.127084000000000E-015,   4.114408000000000E-017,   1.250174000000000E-011,   4.169559000000000E-014,   2.938319000000000E-011,   3.125435000000000E-012,   3.033811000000000E-015,   7.875979000000000E-016,   1.972914000000000E-016,   3.067136000000000E-015,      0.02494872000000000,        31.45731000000000,    0.0006155187000000000,        101247.2000000000,        107562.8000000000
        12.00000000000000,      0.01613816000000000,        1.994911000000000,       0.3166922000000000,        1.994911000000000,        1259.327000000000,       0.2361719000000000,        700738300.0000000,        646.3077000000000,        646.3077000000000,       0.9994961000000000,       0.1301370000000000,   5.696077000000000E-008,   5.249633000000000E-007,   2.023591000000000E-006,    0.0004396688000000000,     0.002735811000000000,      0.01226241000000000,     0.003770842000000000,       0.7522177000000000,   6.648601000000000E-017,   4.100007000000000E-010,   1.054411000000000E-011,   7.778513000000001E-006,   4.248749000000000E-005,   8.467658000000000E-008,     0.006188961000000000,   4.730018000000000E-006,   1.258738000000000E-011,   1.054161000000000E-005,      0.01313344000000000,     0.005644544000000000,   5.804881000000000E-015,   3.580139000000000E-016,   8.366123000000001E-006,   3.415608000000000E-012,   7.568395999999999E-009,      0.04953785000000000,   6.097771000000000E-007,   1.117156000000000E-005,   1.438578000000000E-009,   4.526480000000000E-012,    0.0002752449000000000,   1.658033000000000E-010,   9.329651000000000E-008,   1.960457000000000E-011,   2.984262000000000E-007,   8.243354000000000E-007,   1.070199000000000E-012,   4.306202000000000E-011,   2.280719000000000E-009,   9.192688000000000E-009,   9.462981000000001E-012,   1.005937000000000E-011,   2.586465000000000E-006,   4.036994000000000E-009,   9.119343999999999E-012,   1.070360000000000E-006,   2.101711000000000E-009,   1.135422000000000E-008,   1.026600000000000E-010,   3.120879000000000E-020,   1.090859000000000E-007,   3.468626000000000E-015,   1.802368000000000E-016,   9.931813000000000E-012,   3.753972000000000E-011,   1.684023000000000E-015,   2.608695000000000E-015,   1.104495000000000E-007,   1.588279000000000E-013,   4.768018000000001E-016,   3.646533000000000E-014,   2.635760000000000E-007,   4.858936000000000E-009,   1.760218000000000E-011,   5.951252000000000E-008,   5.761721000000000E-012,   1.517068000000000E-014,   1.090544000000000E-016,   2.591942000000000E-011,   1.260987000000000E-013,   4.833616000000000E-011,   6.479857000000000E-012,   4.055302000000000E-015,   7.301005000000000E-016,   1.419740000000000E-016,   4.715281000000000E-014,      0.02356266000000000,        31.42139000000000,    0.0005921739000000000,        99179.05000000000,        105936.7000000000
