Time_(sec),Volume_(cm3),Volumetric heat production rate_(erg/cm3-sec),Surface temperature_(K),Temperature_(K),Mass_(g),Pressure_(atm),Mole fraction H,Mole fraction O,Mole fraction OH,Mole fraction HO2,Mole fraction H2,Mole fraction H2O,Mole fraction H2O2,Mole fraction O2,Mole fraction C,Mole fraction CH,Mole fraction CH2,Mole fraction CH2*,Mole fraction CH3,Mole fraction CH4,Mole fraction HCO,Mole fraction CH2O,Mole fraction CH3O,Mole fraction CH2OH,Mole fraction CH3OH,Mole fraction CO,Mole fraction CO2,Mole fraction C2O,Mole fraction C2H,Mole fraction C2H2,Mole fraction H2CC,Mole fraction C2H3,Mole fraction C2H4,Mole fraction C2H5,Mole fraction C2H6,Mole fraction HCCO,Mole fraction HCCOH,Mole fraction CH2CO,Mole fraction CH3CO,Mole fraction CH2CHO,Mole fraction CH3CHO,Mole fraction CH2OCH2,Mole fraction C3H3,Mole fraction pC3H4,Mole fraction aC3H4,Mole fraction cC3H4,Mole fraction aC3H5,Mole fraction CH3CCH2,Mole fraction CH3CHCH,Mole fraction C3H6,Mole fraction nC3H7,Mole fraction iC3H7,Mole fraction C3H8,Mole fraction CH2CHCO,Mole fraction C2H3CHO,Mole fraction CH3CHOCH2,Mole fraction CH3CH2CHO,Mole fraction CH3COCH3,Mole fraction C4H2,Mole fraction nC4H3,Mole fraction iC4H3,Mole fraction C4H4,Mole fraction nC4H5,Mole fraction iC4H5,Mole fraction C4H5-2,Mole fraction c-C4H5,Mole fraction C4H6,Mole fraction C4H612,Mole fraction C4H6-2,Mole fraction C4H7,Mole fraction iC4H7,Mole fraction C4H81,Mole fraction C4H82,Mole fraction iC4H8,Mole fraction pC4H9,Mole fraction sC4H9,Mole fraction iC4H9,Mole fraction tC4H9,Mole fraction C4H10,Mole fraction iC4H10,Mole fraction H2C4O,Mole fraction C4H4O,Mole fraction CH3CHCHCO,Mole fraction C2H3CHOCH2,Mole fraction C4H6O23,Mole fraction CH3CHCHCHO,Mole fraction C4H6O25,Mole fraction C5H4O,Mole fraction C5H5O(1;3),Mole fraction C5H4OH,Mole fraction C5H5OH,Mole fraction C5H5,Mole fraction C5H6,Mole fraction lC5H7,Mole fraction C6H2,Mole fraction C6H3,Mole fraction l-C6H4,Mole fraction o-C6H4,Mole fraction C6H5,Mole fraction C6H6,Mole fraction C6H5CH2,Mole fraction C6H5CH3,Mole fraction C6H5O,Mole fraction C6H5OH,Mole fraction C6H4O2,Mole fraction C6H5CHO,Mole fraction OC6H4CH3,Mole fraction HOC6H4CH3,Mole fraction C6H4CH3,Mole fraction O3,Molecular weight_(g/mole),Mass density_(g/cm3),Unburned hydrocarbons_(ppm),Volatile organic compounds_(ppm)
       0.0000000000000000,        1.000000000000000,        42673230.00000000,        300.0000000000000,        300.0000000000000,     0.001413031000000000,       0.9999997000000001,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.7567265000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.1869395000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,       0.0000000000000000,      0.05633408000000000,        34.78492000000000,     0.001413031000000000,        560818.4000000000,        560818.4000000000
   3.165250000000000E-014,        1.000000000000000,        42674150.00000000,        300.0000000000000,        300.0000000000000,     0.001413031000000000,       0.9999997000000001,   4.711437000000000E-014,   1.189960000000000E-021,   2.355729000000000E-014,   8.205881000000000E-020,   2.355720000000000E-014,   2.355721000000000E-014,   7.709556000000000E-032,       0.7567265000000000,   6.509932000000000E-049,   1.892814000000000E-031,   9.422875000000000E-014,   1.336781000000000E-038,   5.204351000000000E-025,   5.402884000000000E-039,   2.355719000000000E-014,   9.422882000000000E-014,   1.280021000000000E-033,   3.185895000000000E-035,   3.842382000000000E-043,   2.355727000000000E-014,   4.711442000000000E-014,   4.071403000000000E-055,   6.263872000000000E-061,   2.087602000000000E-031,   1.247949000000000E-063,   6.808611000000000E-046,   5.203404000000000E-025,   3.651628000000000E-028,   7.936017000000001E-046,   4.202463000000000E-049,   1.199554000000000E-061,   9.445219999999999E-029,   1.825224000000000E-030,   1.450602000000000E-051,   3.827462000000000E-031,   1.244366000000000E-047,   2.357204000000000E-054,   4.285395000000000E-042,   1.199254000000000E-039,   1.531168000000000E-085,   1.767433000000000E-021,   3.282815000000000E-023,   6.884005000000000E-024,       0.1869395000000000,   4.081512000000000E-022,   7.305865000000000E-021,   2.055256000000000E-038,   3.535790000000000E-066,   4.722610000000000E-029,   5.558493000000000E-037,   4.178869000000000E-079,   2.588353000000000E-059,   8.086294000000000E-096,   9.676362000000000E-094,   1.444424000000000E-089,   7.196077000000000E-072,   3.689034000000000E-079,   2.827041000000000E-077,   2.214014000000000E-099,   1.088863000000000E-089,   1.370574000000000E-056,   1.088604000000000E-079,   9.979144000000000E-082,   4.409599000000000E-065,   4.211116000000000E-057,   2.456392000000000E-045,   3.058631000000000E-045,   5.851895000000000E-044,   9.386389000000000E-065,   4.911806000000000E-038,   1.013853000000000E-038,   1.038882000000000E-063,   4.385344000000000E-051,   7.304509000000000E-050,   9.050375000000000E-094,   5.109211000000000E-087,   1.097048000000000E-050,   2.097652000000000E-091,   7.424364000000000E-081,   9.628434000000000E-036,   5.244129000000000E-092,   4.744958000000000E-102,   9.252259000000000E-095,   8.855627000000000E-120,   9.791812000000001E-106,   1.302358000000000E-088,   3.080289000000000E-068,   3.169459000000000E-064,   1.437298000000000E-160,   1.233422000000000E-157,   6.002375000000000E-137,   1.694016000000000E-142,   1.786963000000000E-113,   1.151503000000000E-110,   2.411792000000000E-131,   4.072627000000000E-116,   3.882394000000000E-114,   3.055461000000000E-115,   7.493136000000000E-125,   2.706644000000000E-132,   1.005340000000000E-144,   8.990036000000001E-142,   2.378001000000000E-137,      0.05633408000000000,        34.78492000000000,     0.001413031000000000,        560818.4000000000,        560818.4000000000
   5.491712000000000E-011,        1.000000000000000,        44272140.00000000,        300.0000000000000,        300.0000000000000,     0.001413031000000000,       0.9999997000000001,   8.164976000000000E-011,   2.319191000000000E-015,   4.107602000000000E-011,   1.851785000000000E-013,   4.087184000000000E-011,   4.087579000000000E-011,   5.663995000000000E-024,       0.7567265000000000,   2.464769000000000E-033,   5.676315000000000E-022,   1.633396000000000E-010,   4.079738000000000E-029,   1.356915000000000E-018,   2.321527000000000E-029,   4.084960000000000E-011,   1.634871000000000E-010,   3.286493000000000E-024,   9.681336000000000E-026,   1.430833000000000E-030,   4.101202000000000E-011,   8.177295000000000E-011,   2.590094000000000E-031,   5.054595000000000E-031,   6.351570000000000E-022,   4.727571000000000E-042,   2.384421000000000E-030,   1.173866000000000E-018,   7.046097000000000E-019,   1.934450000000000E-030,   1.073087000000000E-033,   4.659919000000000E-046,   1.822544000000000E-019,   4.181304000000000E-021,   1.207005000000000E-033,   8.768120000000001E-022,   4.612010000000000E-035,   9.109955000000000E-039,   1.407307000000000E-029,   3.940927000000000E-027,   3.671516000000000E-070,   4.003277000000000E-015,   7.435773000000000E-017,   1.559268000000000E-017,       0.1869395000000000,   9.207202000000001E-016,   1.648043000000000E-014,   6.729252000000000E-026,   1.591918000000000E-045,   9.112716000000000E-020,   1.269713000000000E-027,   7.995810000000000E-067,   1.025004000000000E-040,   1.501250000000000E-053,   2.429729000000000E-054,   2.427530000000000E-054,   3.434607000000000E-050,   8.882710000000000E-055,   6.872268000000000E-053,   6.740074000000000E-073,   7.435095000000000E-062,   3.186836000000000E-038,   5.899586000000000E-058,   5.338580000000001E-060,   1.073883000000000E-046,   2.111167000000000E-041,   2.807183000000000E-033,   6.444892000000000E-033,   4.164303000000000E-034,   2.661150000000000E-046,   1.256522000000000E-028,   2.593769000000000E-029,   1.361899000000000E-047,   1.863389000000000E-035,   3.103373000000000E-034,   7.422235000000000E-066,   1.886789000000000E-065,   3.616635000000000E-038,   6.759066000000000E-064,   2.856749000000000E-071,   2.172998000000000E-029,   1.689767000000000E-064,   1.479090000000000E-071,   5.286167000000000E-067,   2.699154000000000E-083,   4.738084000000000E-075,   6.292080000000000E-064,   1.419805000000000E-049,   1.498025000000000E-045,   3.027298000000000E-085,   9.029582000000000E-086,   8.088807000000000E-083,   7.633619000000000E-091,   1.522853000000000E-079,   6.778196000000000E-074,   2.517344000000000E-091,   2.335927000000000E-079,   1.872171000000000E-083,   1.474211000000000E-090,   3.609665000000000E-088,   2.250517000000000E-092,   8.720816000000000E-099,   5.043784000000000E-099,   1.334157000000000E-094,      0.05633408000000000,        34.78492000000000,     0.001413031000000000,        560818.4000000000,        560818.4000000000
   2.323770000000000E-009,        1.000000000000000,        107875600.0000000,        300.0000000000000,        300.0000000000000,     0.001413031000000000,       0.9999997000000001,   3.296866000000000E-009,   3.953669000000000E-012,   2.084042000000000E-009,   3.253616000000000E-010,   1.729575000000000E-009,   1.737621000000000E-009,   5.557075000000000E-019,       0.7567264000000000,   1.443368000000000E-025,   2.473461000000000E-017,   6.660174000000000E-009,   1.185007000000000E-023,   1.540080000000000E-014,   1.572282000000000E-022,   1.688496000000000E-009,   6.917812000000000E-009,   1.261176000000000E-018,   6.613575000000000E-021,   2.796645000000000E-023,   1.976727000000000E-009,   3.510278000000000E-009,   1.988948000000000E-031,   1.606221000000000E-031,   4.552086000000000E-017,   7.570042000000000E-031,   3.080753000000000E-022,   2.055606000000000E-015,   5.143080000000000E-014,   2.246396000000000E-022,   1.440175000000000E-025,   6.461041000000000E-038,   1.330776000000000E-014,   3.481644000000000E-016,   5.618525000000000E-024,   7.301399000000000E-017,   7.586715000000000E-028,   1.057245000000000E-030,   4.668145000000000E-023,   1.345327000000000E-020,   4.809551000000000E-062,   8.107440000000000E-012,   1.506357000000000E-013,   3.158809000000000E-014,       0.1869395000000000,   1.594438000000000E-012,   2.851293000000000E-011,   2.001355000000000E-019,   3.224057000000000E-034,   6.653880000000000E-015,   9.484946000000000E-023,   2.461064000000000E-060,   3.091254000000000E-030,   1.860417000000000E-047,   3.004726000000000E-048,   1.733691000000000E-047,   4.826133000000000E-039,   5.033730000000000E-042,   4.895148000000000E-040,   4.873320000000000E-057,   1.938989000000000E-047,   1.487086000000000E-028,   9.375822000000000E-046,   5.993943000000000E-048,   2.350362000000000E-036,   3.406115000000000E-033,   8.731487000000000E-026,   8.801757000000000E-026,   4.439614000000000E-027,   1.469306000000000E-036,   4.899166000000000E-023,   1.013469000000000E-023,   5.053259000000000E-036,   1.286428000000000E-026,   2.075797000000000E-025,   1.114144000000000E-051,   3.310487000000000E-054,   1.385087000000000E-031,   1.561237000000000E-049,   3.854150000000000E-058,   3.831124000000000E-026,   3.903093000000000E-050,   9.639849000000001E-056,   1.314197000000000E-052,   1.605403000000000E-064,   4.783485000000000E-059,   4.953873000000000E-051,   7.363931000000000E-040,   2.998290000000000E-034,   7.226916000000000E-078,   2.154836000000000E-078,   1.200607000000000E-070,   2.095905000000000E-078,   5.010340000000000E-062,   9.212809000000000E-055,   9.415110999999999E-071,   2.870424000000000E-060,   4.435062000000000E-067,   3.299089000000000E-072,   2.735046000000000E-069,   6.475023000000000E-072,   3.338312000000000E-075,   6.110541000000000E-077,   1.616330000000000E-072,      0.05633407000000000,        34.78492000000000,     0.001413031000000000,        560818.4000000000,        560818.4000000000
   1.321426000000000E-008,        1.000001000000000,        355092900.0000000,        300.0002000000000,        300.0002000000000,     0.001413031000000000,       0.9999997000000001,   1.519960000000000E-008,   1.018639000000000E-010,   1.977862000000000E-008,   9.568606000000000E-009,   9.838100000000001E-009,   1.023015000000000E-008,   2.649831000000000E-016,       0.7567264000000000,   7.630913000000000E-023,   9.997757000000000E-016,   3.190767000000000E-008,   2.743798000000000E-020,   2.127960000000000E-012,   5.783832000000000E-019,   8.433635000000001E-009,   3.933869000000000E-008,   9.871253000000000E-016,   7.665544000000000E-019,   1.988448000000000E-019,   1.719287000000000E-008,   2.115099000000000E-008,   1.326606000000000E-028,   1.052357000000000E-029,   6.478713000000000E-015,   9.050119000000000E-026,   1.937128000000000E-018,   7.407183000000001E-014,   7.962042000000000E-012,   9.726865999999999E-019,   1.094339000000000E-021,   4.918007000000000E-034,   2.063807000000000E-012,   8.872696999999999E-014,   1.998908000000000E-019,   1.862740000000000E-014,   3.057540000000000E-024,   4.888727000000000E-027,   5.782138000000000E-020,   1.916456000000000E-017,   3.735963000000000E-058,   3.900931000000000E-010,   7.222248000000000E-012,   1.514501000000000E-012,       0.1869394000000000,   4.431150000000000E-011,   7.887352000000000E-010,   1.678635000000000E-016,   9.677194000000000E-029,   1.031875000000000E-012,   1.627295000000000E-020,   2.435379000000000E-057,   6.209881000000000E-025,   4.160636000000000E-043,   7.387127000000000E-044,   1.583626000000000E-041,   6.321824000000000E-034,   4.698928000000000E-036,   9.115024999999999E-034,   2.311389000000000E-049,   1.001236000000000E-040,   5.330585000000000E-024,   1.705732000000000E-039,   5.766701000000000E-042,   5.254098000000000E-031,   4.591341000000000E-029,   1.984006000000000E-021,   3.854072000000000E-022,   4.307478000000000E-023,   2.300710000000000E-031,   3.802876000000000E-020,   7.946863000000000E-021,   5.681556000000000E-030,   3.345809000000000E-022,   4.624975000000000E-021,   6.840688000000000E-045,   4.369846000000000E-049,   2.954415000000000E-028,   9.334037000000000E-043,   1.287644000000000E-051,   1.140052000000000E-024,   2.333509000000000E-043,   3.084530000000000E-048,   7.483714000000000E-046,   1.330881000000000E-055,   4.803920000000000E-051,   9.927912999999999E-045,   2.856272000000000E-035,   4.866247000000000E-028,   1.591855000000000E-071,   5.083896000000000E-072,   3.479877000000000E-063,   2.735867000000000E-071,   6.081777000000000E-054,   1.132108000000000E-045,   5.997054000000000E-061,   2.620600000000000E-051,   2.170021000000000E-058,   2.054956000000000E-061,   1.835480000000000E-060,   2.211774000000000E-062,   4.402199000000000E-064,   2.852219000000000E-066,   7.544458000000000E-062,      0.05633403000000000,        34.78492000000000,     0.001413030000000000,        560818.3000000001,        560818.3000000001
   3.001674000000000E-008,        1.000003000000000,        600159300.0000000,        300.0007000000000,        300.0007000000000,     0.001413031000000000,       0.9999997000000001,   2.604283000000000E-008,   3.786151000000000E-010,   6.422444000000000E-008,   4.258118000000000E-008,   2.235462000000000E-008,   2.517926000000000E-008,   6.676438000000000E-015,       0.7567263000000000,   5.201877000000000E-022,   3.309506000000000E-015,   5.679866000000000E-008,   9.178306000000000E-019,   1.920474000000000E-011,   2.217081000000000E-017,   1.542889000000000E-008,   8.936090000000000E-008,   2.112048000000000E-014,   4.881744000000000E-018,   1.358697000000000E-017,   5.539245000000000E-008,   5.117218000000000E-008,   8.243298999999999E-027,   2.623202000000000E-028,   5.280495000000000E-014,   1.359951000000000E-023,   1.067912000000000E-016,   6.110033000000000E-013,   7.277453000000000E-011,   3.781756000000000E-017,   7.285534000000000E-020,   3.097041000000000E-032,   1.891884000000000E-011,   1.391264000000000E-012,   2.557136000000000E-017,   2.926977000000000E-013,   1.238775000000000E-022,   2.893809000000000E-025,   1.638139000000000E-018,   6.674163000000000E-016,   2.888399000000000E-056,   2.790454000000000E-009,   5.109463000000000E-011,   1.071456000000000E-011,       0.1869393000000000,   1.853948000000000E-010,   3.275042000000000E-009,   3.247584000000000E-015,   3.969171000000000E-026,   9.457495999999999E-012,   1.713603000000000E-019,   5.952797000000000E-056,   2.094782000000000E-022,   2.345160000000000E-040,   4.910236000000001E-041,   6.702640000000001E-039,   1.474344000000000E-031,   2.496177000000000E-033,   8.848071000000000E-031,   9.002889000000001E-046,   1.083641000000000E-037,   6.901499000000000E-022,   1.683342000000000E-036,   3.468615000000000E-039,   1.932925000000000E-028,   5.350690000000000E-027,   2.791831000000000E-019,   1.896178000000000E-020,   4.781701000000000E-021,   1.335145000000000E-028,   7.988240000000000E-019,   1.696628000000000E-019,   3.799459000000000E-027,   3.662336000000000E-020,   4.185559000000000E-019,   8.851873000000000E-042,   7.992553000000000E-047,   1.476548000000000E-026,   1.263443000000000E-039,   1.039115000000000E-048,   5.121198000000000E-024,   3.158609000000000E-040,   8.803779000000001E-045,   9.037717000000001E-043,   1.552310000000000E-051,   3.654661000000000E-047,   1.017581000000000E-041,   3.908939000000000E-033,   4.425931000000001E-025,   6.283394000000000E-067,   2.270484000000000E-067,   5.097383000000000E-059,   3.774237000000000E-067,   4.791937000000000E-050,   1.896824000000000E-041,   4.655434000000000E-056,   4.465302000000000E-047,   5.555930999999999E-054,   2.600287000000000E-056,   3.067901000000000E-056,   6.897599000000001E-058,   6.370488000000000E-059,   3.532034000000000E-061,   9.342252000000000E-057,      0.05633396000000000,        34.78492000000000,     0.001413027000000000,        560818.1000000000,        560818.2000000000
   5.354020000000000E-008,        1.000007000000000,        785501000.0000000,        300.0019000000000,        300.0019000000000,     0.001413031000000000,       0.9999997000000001,   3.344322000000000E-008,   7.916810000000000E-010,   1.430178000000000E-007,   1.116124000000000E-007,   3.988485000000000E-008,   5.131691000000000E-008,   6.474577000000001E-014,       0.7567261000000000,   1.229654000000000E-021,   5.753123000000000E-015,   7.497720000000000E-008,   8.852432000000001E-018,   7.908883000000001E-011,   2.335885000000000E-016,   2.065728000000000E-008,   1.593997000000000E-007,   1.644174000000000E-013,   1.389453000000000E-017,   2.356125000000000E-016,   1.269230000000000E-007,   9.652607000000000E-008,   2.948130000000000E-025,   1.153870000000000E-027,   1.911108000000000E-013,   3.070202000000000E-022,   1.510631000000000E-015,   3.489681000000000E-012,   3.002432000000000E-010,   3.974560000000000E-016,   1.209147000000000E-018,   4.810093000000000E-031,   7.840464000000000E-011,   9.872438000000001E-012,   6.686055000000000E-016,   2.081825000000000E-012,   1.346362000000000E-021,   7.986764000000000E-024,   1.568786000000000E-017,   8.259042000000000E-015,   6.333465000000000E-055,   1.124929000000000E-008,   2.021335000000000E-010,   4.238772000000000E-011,       0.1869392000000000,   4.569007000000000E-010,   7.981234999999999E-009,   2.215515000000000E-014,   2.406573000000000E-024,   3.917561000000000E-011,   8.435995000000000E-019,   5.371336000000000E-055,   1.157305000000000E-020,   8.465205000000000E-039,   3.903605000000000E-039,   5.543314000000000E-037,   8.846243000000000E-030,   1.620582000000000E-031,   9.767530000000000E-029,   2.400167000000000E-043,   1.071089000000000E-035,   1.836937000000000E-020,   2.698999000000000E-034,   2.580629000000000E-037,   1.131063000000000E-026,   1.537758000000000E-025,   8.476083000000000E-018,   2.674622000000000E-019,   1.323846000000000E-019,   1.096701000000000E-026,   6.049021000000000E-018,   1.315743000000000E-018,   2.962453000000000E-025,   8.637519000000000E-019,   8.094701000000000E-018,   1.021380000000000E-039,   2.342438000000000E-045,   2.410742000000000E-025,   1.652522000000000E-037,   7.988005000000000E-047,   1.349249000000000E-023,   4.131304000000000E-038,   1.827035000000000E-042,   9.904119999999999E-041,   7.881588000000000E-049,   1.724622000000000E-044,   1.163304000000000E-039,   1.076146000000000E-031,   4.695189000000000E-023,   2.299838000000000E-064,   1.530177000000000E-064,   2.572000000000000E-056,   1.926470000000000E-064,   6.288362000000000E-047,   1.343493000000000E-038,   2.065192000000000E-052,   5.613864000000000E-044,   1.322989000000000E-050,   7.668337000000000E-053,   6.396986000000000E-053,   1.967295000000000E-054,   2.949287000000000E-055,   1.713474000000000E-057,   4.531824000000000E-053,      0.05633385000000000,        34.78491000000000,     0.001413022000000000,        560817.8000000001,        560818.0000000000
   8.882539000000000E-008,        1.000014000000000,        909716300.0000000,        300.0039000000000,        300.0039000000000,     0.001413031000000000,       0.9999997000000001,   3.762927000000000E-008,   1.249152000000000E-009,   2.691447000000000E-007,   2.387261000000000E-007,   6.618738999999999E-008,   1.035701000000000E-007,   4.309075000000000E-013,       0.7567257000000000,   1.836102000000000E-021,   7.469968000000000E-015,   8.567187000000001E-008,   5.118121000000000E-017,   2.368284000000000E-010,   1.497802000000000E-015,   2.378054000000000E-008,   2.644914000000000E-007,   8.811104000000000E-013,   2.887848000000000E-017,   2.400711000000000E-015,   2.524796000000000E-007,   1.678631000000000E-007,   5.577786000000000E-024,   2.386278000000000E-027,   4.951262000000000E-013,   3.252505000000000E-021,   1.262528000000000E-014,   1.667075000000000E-011,   8.961184000000000E-010,   2.519622000000000E-015,   1.146855000000000E-017,   4.307414000000000E-030,   2.357779000000000E-010,   5.326148000000000E-011,   9.653665000000000E-015,   1.125623000000000E-011,   8.700767000000001E-021,   1.900135000000000E-022,   9.981464000000000E-017,   7.201083000000000E-014,   9.234538000000000E-054,   3.669501000000000E-008,   6.391362000000000E-010,   1.340293000000000E-010,       0.1869390000000000,   9.108788000000000E-010,   1.563474000000000E-008,   1.027777000000000E-013,   7.106609000000000E-023,   1.176924000000000E-010,   3.182113000000000E-018,   3.475979000000000E-054,   3.300433000000000E-019,   9.739946000000000E-038,   3.616085000000000E-037,   3.285537000000000E-035,   3.909424000000000E-028,   4.739201000000000E-030,   4.824532000000000E-027,   2.371311000000000E-041,   4.235604000000000E-034,   2.728848000000000E-019,   2.818016000000000E-032,   8.799329000000000E-036,   3.415516000000000E-025,   2.679424000000000E-024,   1.452965000000000E-016,   2.413802000000000E-018,   2.139883000000000E-018,   4.207381000000000E-025,   3.102170000000000E-017,   7.006200000000001E-018,   1.006245000000000E-023,   1.140943000000000E-017,   8.689094999999999E-017,   4.599251000000000E-038,   3.382366000000000E-044,   2.614860000000000E-024,   9.275894000000000E-036,   2.474668000000000E-045,   2.888183000000000E-023,   2.318973000000000E-036,   1.413168000000000E-040,   4.258164000000000E-039,   1.236972000000000E-046,   2.884574000000000E-042,   5.859615000000000E-038,   1.625437000000000E-030,   2.257078000000000E-021,   1.195348000000000E-062,   4.972123000000000E-062,   4.200099000000000E-054,   6.957658000000000E-062,   5.489684000000000E-044,   2.964452000000000E-036,   3.785917000000000E-049,   3.305765000000000E-041,   1.360336000000000E-047,   5.639234000000000E-050,   8.919619000000000E-050,   3.207355000000000E-051,   4.655620000000000E-052,   3.175086000000000E-054,   8.396650000000000E-050,      0.05633368000000000,        34.78490000000000,     0.001413012000000000,        560817.4000000000,        560817.6000000000
   1.459538000000000E-007,        1.000026000000000,        986091000.0000000,        300.0076000000000,        300.0076000000000,     0.001413031000000000,       0.9999997000000001,   3.924405000000000E-008,   1.599124000000000E-009,   4.567423000000000E-007,   4.656821000000000E-007,   1.087796000000000E-007,   2.206983000000000E-007,   2.413602000000000E-012,       0.7567251000000000,   2.115748000000000E-021,   8.196074000000001E-015,   8.981057999999999E-008,   2.204748000000000E-016,   5.926545000000000E-010,   7.593773000000000E-015,   2.502366000000000E-008,   4.347859000000000E-007,   3.990427000000000E-012,   5.226089000000000E-017,   1.880238000000000E-014,   4.705569000000000E-007,   2.859936000000000E-007,   6.841437000000000E-023,   3.132366000000000E-027,   1.076696000000000E-012,   2.372290000000000E-020,   8.256000000000000E-014,   7.175560000000000E-011,   2.220929000000000E-009,   1.247911000000000E-014,   7.940842000000001E-017,   2.945464000000000E-029,   5.924589000000000E-010,   2.609604000000000E-010,   1.070654000000000E-013,   5.525582000000000E-011,   4.325753000000000E-020,   4.174592000000000E-021,   5.302428000000000E-016,   5.580393000000000E-013,   1.206270000000000E-052,   1.096797000000000E-007,   1.810204000000000E-009,   3.796136000000000E-010,       0.1869387000000000,   1.617124000000000E-009,   2.696919000000000E-008,   4.074503000000000E-013,   1.543512000000000E-021,   2.951837000000000E-010,   1.089655000000000E-017,   2.034820000000000E-053,   7.100301000000000E-018,   6.067179000000000E-037,   3.966884000000000E-035,   1.886852000000000E-033,   1.537390000000000E-026,   9.592911000000000E-029,   1.696246000000000E-025,   1.547370000000000E-039,   1.099803000000000E-032,   3.177225000000000E-018,   2.545021000000000E-030,   2.117078000000000E-034,   7.859814000000000E-024,   3.892932000000000E-023,   1.938268000000000E-015,   1.806752000000000E-017,   2.689229000000000E-017,   1.122459000000000E-023,   1.303254000000000E-016,   3.137350000000000E-017,   2.237262000000000E-022,   1.134187000000000E-016,   6.976957000000000E-016,   1.291325000000000E-036,   3.450728000000000E-043,   2.414763000000000E-023,   3.719549000000000E-034,   4.960815000000000E-044,   5.609996000000000E-023,   9.298873000000000E-035,   6.912485000000000E-039,   1.145038000000000E-037,   1.144650000000000E-044,   3.082030000000000E-040,   2.068788000000000E-036,   1.893081000000000E-029,   7.820188000000000E-020,   2.154997000000000E-061,   1.355019000000000E-059,   3.989834000000000E-052,   2.793133000000000E-059,   4.186415000000000E-041,   4.018526000000000E-034,   4.952217000000000E-046,   1.455663000000000E-038,   1.368244000000000E-044,   2.310322000000000E-047,   1.138828000000000E-046,   4.351544000000000E-048,   4.603650000000000E-049,   4.096414000000000E-051,   1.083153000000000E-046,      0.05633340000000000,        34.78489000000000,     0.001412994000000000,        560816.6000000000,        560817.1000000000
